,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red:Marker1,diabolo_red:Marker1,diabolo_red:Marker1,diabolo_red:Marker2,diabolo_red:Marker2,diabolo_red:Marker2,diabolo_red:Marker3,diabolo_red:Marker3,diabolo_red:Marker3,tracker:Unlabeled 1031,tracker:Unlabeled 1031,tracker:Unlabeled 1031,tracker:tracking_marker_0,tracker:tracking_marker_0,tracker:tracking_marker_0
,,"803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","562CCB4BC75A11EAC8808BD7B5C0B781","562CCB4BC75A11EAC8808BD7B5C0B781","562CCB4BC75A11EAC8808BD7B5C0B781","562CCB4CC75A11EAC8808BD7B5C0B781","562CCB4CC75A11EAC8808BD7B5C0B781","562CCB4CC75A11EAC8808BD7B5C0B781","C6B60","C6B60","C6B60","39B8B0B1C75A11EAC8808BD7B5C0B781","39B8B0B1C75A11EAC8808BD7B5C0B781","39B8B0B1C75A11EAC8808BD7B5C0B781","D86B6AD5C75C11EAC8808BD7B5C0B781","D86B6AD5C75C11EAC8808BD7B5C0B781","D86B6AD5C75C11EAC8808BD7B5C0B781"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1432,11.933333,0.936587,0.077146,0.077849,-0.332857,0.093598,0.010668,0.093344,0.101564,-0.027278,0.072119,0.098878,0.021202,0.061883,0.080174,0.038082,0.146073,,,,,,
1433,11.941667,0.936471,0.076782,0.078328,-0.333153,0.094093,0.010681,0.093186,0.102046,-0.027254,0.071936,0.099411,0.021237,0.061743,0.080669,0.038069,0.145926,,,,,,
1434,11.950000,0.936399,0.076419,0.078641,-0.333367,0.094522,0.010673,0.093014,0.102459,-0.027254,0.071751,0.099869,0.021245,0.061579,0.081111,0.038042,0.145768,,,,,,
1435,11.958333,0.936359,0.076029,0.078809,-0.333526,0.094882,0.010650,0.092816,0.102796,-0.027274,0.071536,0.100247,0.021228,0.061391,0.081498,0.038010,0.145584,,,,,,
1436,11.966667,0.936336,0.075689,0.078875,-0.333654,0.095176,0.010621,0.092595,0.103071,-0.027302,0.071305,0.100551,0.021208,0.061177,0.081823,0.037973,0.145374,,,,,,
1437,11.975000,0.936333,0.075318,0.078879,-0.333746,0.095405,0.010594,0.092348,0.103276,-0.027330,0.071050,0.100792,0.021187,0.060930,0.082089,0.037940,0.145142,,,,,,
1438,11.983333,0.936411,0.075065,0.078514,-0.333668,0.095570,0.010572,0.092079,0.103420,-0.027357,0.070783,0.100939,0.021156,0.060658,0.082313,0.037931,0.144881,,,,,,
1439,11.991667,0.936524,0.074789,0.078157,-0.333498,0.095679,0.010554,0.091798,0.103506,-0.027386,0.070507,0.101030,0.021126,0.060371,0.082480,0.037937,0.144597,,,,,,
1440,12.000000,0.936689,0.074447,0.077726,-0.333212,0.095742,0.010532,0.091521,0.103535,-0.027427,0.070246,0.101070,0.021083,0.060078,0.082615,0.037955,0.144312,,,,,,
1441,12.008333,0.936845,0.074178,0.077332,-0.332925,0.095758,0.010512,0.091266,0.103525,-0.027465,0.070004,0.101067,0.021038,0.059811,0.082692,0.037975,0.144048,,,,,,
1442,12.016667,0.936970,0.073989,0.076903,-0.332713,0.095731,0.010498,0.091038,0.103476,-0.027491,0.069791,0.101016,0.021007,0.059561,0.082723,0.037987,0.143813,,,,,,
1443,12.025000,0.937036,0.073864,0.076605,-0.332626,0.095663,0.010496,0.090850,0.103396,-0.027502,0.069603,0.100932,0.020995,0.059365,0.082697,0.037998,0.143623,,,,,,
1444,12.033333,0.937055,0.073795,0.076401,-0.332634,0.095553,0.010507,0.090688,0.103282,-0.027491,0.069435,0.100814,0.021001,0.059197,0.082614,0.038010,0.143468,,,,,,
1445,12.041667,0.937088,0.073788,0.076174,-0.332593,0.095411,0.010527,0.090546,0.103137,-0.027472,0.069290,0.100660,0.021020,0.059048,0.082493,0.038034,0.143326,,,,,,
1446,12.050000,0.937165,0.073837,0.075919,-0.332425,0.095240,0.010542,0.090422,0.102968,-0.027461,0.069176,0.100475,0.021026,0.058917,0.082343,0.038068,0.143194,,,,,,
1447,12.058333,0.937275,0.073941,0.075716,-0.332137,0.095045,0.010543,0.090315,0.102780,-0.027472,0.069088,0.100271,0.021010,0.058801,0.082158,0.038102,0.143070,,,,,,
1448,12.066667,0.937403,0.074025,0.075512,-0.331804,0.094832,0.010529,0.090236,0.102569,-0.027499,0.069033,0.100044,0.020976,0.058709,0.081957,0.038125,0.142968,,,,,,
1449,12.075000,0.937504,0.074073,0.075523,-0.331505,0.094612,0.010502,0.090194,0.102353,-0.027538,0.069010,0.099828,0.020927,0.058659,0.081736,0.038134,0.142903,,,,,,
1450,12.083333,0.937565,0.074234,0.075557,-0.331287,0.094368,0.010462,0.090182,0.102125,-0.027583,0.069015,0.099590,0.020873,0.058637,0.081476,0.038121,0.142875,,,,,,
1451,12.091667,0.937573,0.074330,0.075669,-0.331218,0.094103,0.010405,0.090203,0.101872,-0.027640,0.069043,0.099334,0.020812,0.058660,0.081196,0.038071,0.142882,,,,,,
1452,12.100000,0.937544,0.074350,0.075821,-0.331261,0.093821,0.010329,0.090232,0.101596,-0.027712,0.069072,0.099063,0.020745,0.058692,0.080903,0.037993,0.142913,,,,,,
1453,12.108333,0.937521,0.074309,0.076051,-0.331283,0.093519,0.010219,0.090251,0.101296,-0.027815,0.069094,0.098779,0.020641,0.058711,0.080580,0.037883,0.142936,,,,,,
1454,12.116667,0.937562,0.074091,0.076006,-0.331226,0.093219,0.010072,0.090237,0.100978,-0.027965,0.069088,0.098479,0.020498,0.058698,0.080301,0.037748,0.142926,,,,,,
1455,12.125000,0.937674,0.073774,0.075762,-0.331037,0.092910,0.009881,0.090183,0.100639,-0.028161,0.069046,0.098154,0.020292,0.058644,0.080038,0.037586,0.142870,,,,,,
1456,12.133333,0.937857,0.073298,0.075425,-0.330701,0.092593,0.009664,0.090096,0.100277,-0.028400,0.068982,0.097819,0.020051,0.058546,0.079793,0.037417,0.142779,,,,,,
1457,12.141667,0.938077,0.072805,0.075011,-0.330280,0.092255,0.009435,0.089992,0.099890,-0.028652,0.068905,0.097459,0.019792,0.058425,0.079532,0.037246,0.142664,,,,,,
1458,12.150000,0.938344,0.072339,0.074345,-0.329773,0.091891,0.009198,0.089889,0.099474,-0.028920,0.068830,0.097053,0.019514,0.058302,0.079265,0.037078,0.142548,,,,,,
1459,12.158333,0.938599,0.071933,0.073743,-0.329272,0.091513,0.008968,0.089804,0.099049,-0.029179,0.068777,0.096638,0.019244,0.058193,0.078975,0.036913,0.142446,,,,,,
1460,12.166667,0.938817,0.071616,0.073198,-0.328840,0.091115,0.008752,0.089748,0.098615,-0.029420,0.068745,0.096209,0.018991,0.058119,0.078651,0.036753,0.142376,,,,,,
1461,12.175000,0.939031,0.071446,0.072490,-0.328422,0.090698,0.008556,0.089722,0.098172,-0.029641,0.068747,0.095748,0.018762,0.058072,0.078311,0.036606,0.142336,,,,,,
1462,12.183333,0.939214,0.071299,0.071878,-0.328067,0.090248,0.008387,0.089709,0.097701,-0.029828,0.068759,0.095266,0.018564,0.058046,0.077929,0.036476,0.142312,,,,,,
1463,12.191667,0.939433,0.071361,0.070998,-0.327618,0.089754,0.008241,0.089693,0.097201,-0.029997,0.068773,0.094718,0.018385,0.058015,0.077502,0.036380,0.142288,,,,,,
1464,12.200000,0.939713,0.071351,0.070019,-0.327026,0.089224,0.008109,0.089651,0.096655,-0.030154,0.068775,0.094131,0.018210,0.057953,0.077056,0.036314,0.142230,,,,,,
1465,12.208333,0.940063,0.071501,0.068753,-0.326255,0.088663,0.007980,0.089580,0.096087,-0.030315,0.068762,0.093494,0.018027,0.057858,0.076585,0.036270,0.142135,,,,,,
1466,12.216667,0.940456,0.071650,0.067172,-0.325418,0.088069,0.007852,0.089473,0.095482,-0.030478,0.068720,0.092804,0.017838,0.057717,0.076108,0.036238,0.142010,,,,,,
1467,12.225000,0.940844,0.071723,0.065543,-0.324610,0.087440,0.007728,0.089328,0.094832,-0.030633,0.068637,0.092076,0.017656,0.057534,0.075608,0.036206,0.141844,,,,,,
1468,12.233333,0.941214,0.071939,0.063788,-0.323841,0.086774,0.007592,0.089165,0.094160,-0.030797,0.068528,0.091301,0.017462,0.057343,0.075068,0.036159,0.141661,,,,,,
1469,12.241667,0.941561,0.072061,0.061998,-0.323151,0.086064,0.007440,0.088981,0.093436,-0.030978,0.068392,0.090479,0.017264,0.057126,0.074495,0.036090,0.141470,,,,,,
1470,12.250000,0.941910,0.072132,0.060198,-0.322457,0.085312,0.007259,0.088774,0.092666,-0.031182,0.068232,0.089616,0.017033,0.056891,0.073885,0.035994,0.141249,,,,,,
1471,12.258333,0.942259,0.072093,0.058333,-0.321789,0.084516,0.007034,0.088547,0.091842,-0.031433,0.068045,0.088702,0.016760,0.056639,0.073244,0.035857,0.141016,,,,,,
1472,12.266667,0.942622,0.071976,0.056326,-0.321109,0.083676,0.006762,0.088286,0.090964,-0.031728,0.067832,0.087736,0.016439,0.056341,0.072578,0.035672,0.140749,,,,,,
1473,12.275000,0.942957,0.071629,0.054378,-0.320537,0.082795,0.006440,0.088002,0.090028,-0.032075,0.067585,0.086731,0.016074,0.056030,0.071889,0.035429,0.140465,,,,,,
1474,12.283333,0.943266,0.071158,0.052442,-0.320054,0.081867,0.006073,0.087676,0.089035,-0.032463,0.067283,0.085680,0.015667,0.055682,0.071160,0.035135,0.140147,,,,,,
1475,12.291667,0.943594,0.070588,0.050289,-0.319560,0.080898,0.005663,0.087311,0.087988,-0.032899,0.066946,0.084573,0.015221,0.055287,0.070417,0.034796,0.139794,,,,,,
1476,12.300000,0.943968,0.069968,0.048008,-0.318942,0.079873,0.005222,0.086914,0.086880,-0.033370,0.066583,0.083402,0.014727,0.054858,0.069634,0.034441,0.139403,,,,,,
1477,12.308333,0.944375,0.069326,0.045616,-0.318227,0.078794,0.004760,0.086483,0.085713,-0.033865,0.066194,0.082170,0.014204,0.054400,0.068809,0.034077,0.138967,,,,,,
1478,12.316667,0.944789,0.068714,0.043091,-0.317483,0.077669,0.004280,0.086017,0.084501,-0.034385,0.065775,0.080882,0.013670,0.053897,0.067943,0.033695,0.138498,,,,,,
1479,12.325000,0.945239,0.068024,0.040446,-0.316638,0.076504,0.003792,0.085523,0.083240,-0.034916,0.065331,0.079546,0.013114,0.053368,0.067052,0.033320,0.137996,,,,,,
1480,12.333333,0.945730,0.067287,0.037619,-0.315677,0.075303,0.003287,0.084999,0.081936,-0.035466,0.064866,0.078162,0.012529,0.052804,0.066147,0.032939,0.137455,,,,,,
1481,12.341667,0.946237,0.066570,0.034717,-0.314641,0.074061,0.002785,0.084459,0.080591,-0.036019,0.064390,0.076731,0.011943,0.052222,0.065204,0.032571,0.136890,,,,,,
1482,12.350000,0.946715,0.065877,0.031820,-0.313654,0.072789,0.002284,0.083923,0.079217,-0.036570,0.063914,0.075269,0.011361,0.051649,0.064228,0.032197,0.136327,,,,,,
1483,12.358333,0.947149,0.065274,0.028936,-0.312746,0.071486,0.001797,0.083411,0.077823,-0.037103,0.063454,0.073777,0.010797,0.051096,0.063213,0.031830,0.135795,,,,,,
1484,12.366667,0.947513,0.064713,0.026196,-0.312003,0.070145,0.001319,0.082930,0.076394,-0.037616,0.063014,0.072253,0.010257,0.050582,0.062143,0.031448,0.135293,,,,,,
1485,12.375000,0.947851,0.064181,0.023579,-0.311293,0.068791,0.000838,0.082492,0.074959,-0.038132,0.062614,0.070725,0.009718,0.050112,0.061048,0.031062,0.134837,,,,,,
1486,12.383333,0.948143,0.063603,0.021245,-0.310689,0.067408,0.000350,0.082098,0.073493,-0.038649,0.062253,0.069185,0.009178,0.049690,0.059906,0.030655,0.134425,,,,,,
1487,12.391667,0.948377,0.063041,0.019153,-0.310226,0.066010,-0.000145,0.081743,0.072018,-0.039164,0.061919,0.067650,0.008637,0.049313,0.058728,0.030229,0.134066,,,,,,
1488,12.400000,0.948555,0.062508,0.017140,-0.309906,0.064587,-0.000653,0.081410,0.070524,-0.039692,0.061603,0.066090,0.008101,0.048962,0.057515,0.029770,0.133732,,,,,,
1489,12.408333,0.948673,0.061716,0.015354,-0.309799,0.063143,-0.001176,0.081079,0.068988,-0.040227,0.061269,0.064525,0.007567,0.048626,0.056286,0.029277,0.133414,,,,,,
1490,12.416667,0.948802,0.060976,0.013401,-0.309640,0.061679,-0.001726,0.080723,0.067435,-0.040788,0.060917,0.062928,0.007004,0.048262,0.055043,0.028761,0.133072,,,,,,
1491,12.425000,0.949003,0.059954,0.011427,-0.309304,0.060211,-0.002318,0.080321,0.065852,-0.041399,0.060530,0.061326,0.006382,0.047856,0.053822,0.028224,0.132676,,,,,,
1492,12.433333,0.949341,0.058779,0.009152,-0.308567,0.058736,-0.002945,0.079858,0.064245,-0.042065,0.060112,0.059698,0.005700,0.047375,0.052630,0.027697,0.132196,,,,,,
1493,12.441667,0.949860,0.057507,0.006610,-0.307272,0.057259,-0.003600,0.079348,0.062622,-0.042783,0.059691,0.058051,0.004945,0.046833,0.051466,0.027204,0.131629,,,,,,
1494,12.450000,0.950462,0.056306,0.003925,-0.305675,0.055783,-0.004256,0.078825,0.061006,-0.043517,0.059289,0.056396,0.004171,0.046272,0.050309,0.026740,0.131023,,,,,,
1495,12.458333,0.951073,0.055081,0.001240,-0.304013,0.054296,-0.004889,0.078307,0.059375,-0.044229,0.058890,0.054731,0.003402,0.045719,0.049142,0.026307,0.130415,,,,,,
1496,12.466667,0.951620,0.054093,-0.001516,-0.302474,0.052801,-0.005476,0.077814,0.057761,-0.044896,0.058510,0.053052,0.002697,0.045191,0.047951,0.025906,0.129839,,,,,,
1497,12.475000,0.952079,0.053032,-0.004155,-0.301192,0.051289,-0.006019,0.077340,0.056123,-0.045499,0.058125,0.051364,0.002048,0.044698,0.046742,0.025522,0.129290,,,,,,
1498,12.483333,0.952447,0.052089,-0.006819,-0.300141,0.049767,-0.006529,0.076872,0.054485,-0.046060,0.057736,0.049660,0.001456,0.044202,0.045512,0.025144,0.128771,,,,,,
1499,12.491667,0.952750,0.051008,-0.009368,-0.299296,0.048256,-0.007042,0.076395,0.052848,-0.046613,0.057320,0.047975,0.000875,0.043715,0.044296,0.024744,0.128251,,,,,,
1500,12.500000,0.952986,0.049720,-0.011839,-0.298672,0.046769,-0.007585,0.075887,0.051216,-0.047188,0.056855,0.046314,0.000281,0.043203,0.043114,0.024294,0.127713,,,,,,
1501,12.508333,0.953159,0.048098,-0.014302,-0.298278,0.045330,-0.008174,0.075343,0.049600,-0.047802,0.056337,0.044696,-0.000335,0.042648,0.042010,0.023774,0.127154,,,,,,
1502,12.516667,0.953305,0.046161,-0.016618,-0.297996,0.043961,-0.008837,0.074794,0.048027,-0.048488,0.055797,0.043154,-0.001022,0.042099,0.040994,0.023169,0.126585,,,,,,
1503,12.525000,0.953438,0.043963,-0.018598,-0.297788,0.042683,-0.009562,0.074295,0.046526,-0.049234,0.055301,0.041724,-0.001766,0.041591,0.040069,0.022494,0.126068,,,,,,
1504,12.533333,0.953522,0.041711,-0.020117,-0.297743,0.041501,-0.010336,0.073889,0.045119,-0.050026,0.054888,0.040419,-0.002550,0.041174,0.039209,0.021749,0.125656,,,,,,
1505,12.541667,0.953548,0.039480,-0.021153,-0.297892,0.040420,-0.011122,0.073602,0.043820,-0.050823,0.054577,0.039247,-0.003333,0.040881,0.038413,0.020967,0.125366,,,,,,
1506,12.550000,0.953470,0.037399,-0.021689,-0.298374,0.039431,-0.011896,0.073449,0.042633,-0.051599,0.054377,0.038201,-0.004074,0.040729,0.037658,0.020160,0.125233,,,,,,
1507,12.558333,0.953290,0.035523,-0.021743,-0.299172,0.038531,-0.012659,0.073425,0.041558,-0.052345,0.054275,0.037279,-0.004788,0.040709,0.036937,0.019324,0.125252,,,,,,
1508,12.566667,0.953055,0.034010,-0.021484,-0.300113,0.037714,-0.013404,0.073529,0.040601,-0.053067,0.054296,0.036460,-0.005464,0.040819,0.036239,0.018485,0.125407,,,,,,
1509,12.575000,0.952804,0.032626,-0.020773,-0.301114,0.036995,-0.014137,0.073745,0.039757,-0.053766,0.054427,0.035772,-0.006131,0.041047,0.035590,0.017647,0.125679,,,,,,
1510,12.583333,0.952530,0.031641,-0.019978,-0.302137,0.036367,-0.014857,0.074048,0.039044,-0.054459,0.054644,0.035184,-0.006778,0.041358,0.034991,0.016822,0.126047,,,,,,
1511,12.591667,0.952203,0.030878,-0.019011,-0.303306,0.035816,-0.015565,0.074417,0.038429,-0.055121,0.054919,0.034685,-0.007402,0.041742,0.034433,0.015986,0.126482,,,,,,
1512,12.600000,0.951841,0.030313,-0.018028,-0.304556,0.035342,-0.016282,0.074837,0.037910,-0.055791,0.055236,0.034267,-0.008029,0.042179,0.033934,0.015138,0.126983,,,,,,
1513,12.608333,0.951431,0.029896,-0.017027,-0.305934,0.034931,-0.017030,0.075286,0.037468,-0.056484,0.055571,0.033914,-0.008679,0.042649,0.033481,0.014245,0.127521,,,,,,
1514,12.616667,0.950992,0.029523,-0.016073,-0.307384,0.034588,-0.017832,0.075755,0.037099,-0.057220,0.055922,0.033628,-0.009378,0.043148,0.033097,0.013287,0.128082,,,,,,
1515,12.625000,0.950571,0.029123,-0.015250,-0.308761,0.034310,-0.018712,0.076221,0.036790,-0.058041,0.056277,0.033396,-0.010154,0.043637,0.032788,0.012262,0.128640,,,,,,
1516,12.633333,0.950191,0.028574,-0.014527,-0.310015,0.034087,-0.019685,0.076665,0.036524,-0.058959,0.056624,0.033214,-0.011029,0.044101,0.032556,0.011154,0.129166,,,,,,
1517,12.641667,0.949891,0.027926,-0.014056,-0.311014,0.033930,-0.020758,0.077077,0.036312,-0.059986,0.056954,0.033082,-0.012027,0.044534,0.032419,0.009977,0.129646,,,,,,
1518,12.650000,0.949689,0.027283,-0.013851,-0.311697,0.033822,-0.021917,0.077464,0.036147,-0.061117,0.057285,0.032981,-0.013134,0.044937,0.032350,0.008747,0.130077,,,,,,
1519,12.658333,0.949548,0.026547,-0.013828,-0.312189,0.033756,-0.023131,0.077844,0.036013,-0.062315,0.057625,0.032912,-0.014311,0.045325,0.032351,0.007484,0.130489,,,,,,
1520,12.666667,0.949390,0.026115,-0.013996,-0.312701,0.033708,-0.024376,0.078214,0.035923,-0.063539,0.057952,0.032850,-0.015525,0.045707,0.032356,0.006185,0.130893,,,,,,
1521,12.675000,0.949213,0.025693,-0.014209,-0.313261,0.033687,-0.025625,0.078582,0.035858,-0.064769,0.058275,0.032811,-0.016734,0.046087,0.032391,0.004877,0.131295,,,,,,
1522,12.683333,0.948955,0.025563,-0.014592,-0.314035,0.033688,-0.026879,0.078945,0.035840,-0.065987,0.058576,0.032782,-0.017942,0.046465,0.032438,0.003538,0.131709,,,,,,
1523,12.691667,0.948614,0.025439,-0.014802,-0.315065,0.033717,-0.028130,0.079293,0.035851,-0.067199,0.058843,0.032793,-0.019123,0.046829,0.032498,0.002176,0.132127,,,,,,
1524,12.700000,0.948151,0.025409,-0.014972,-0.316448,0.033770,-0.029382,0.079616,0.035895,-0.068391,0.059054,0.032832,-0.020288,0.047189,0.032572,0.000773,0.132535,,,,,,
1525,12.708333,0.947510,0.025589,-0.015271,-0.318333,0.033830,-0.030625,0.079886,0.035963,-0.069557,0.059181,0.032867,-0.021400,0.047493,0.032647,-0.000680,0.132929,,,,,,
1526,12.716667,0.946679,0.025676,-0.015353,-0.320786,0.033901,-0.031870,0.080081,0.036036,-0.070693,0.059180,0.032928,-0.022483,0.047742,0.032724,-0.002195,0.133283,,,,,,
1527,12.725000,0.945662,0.025638,-0.015580,-0.323763,0.033977,-0.033137,0.080178,0.036102,-0.071826,0.059040,0.032984,-0.023544,0.047904,0.032830,-0.003793,0.133574,,,,,,
1528,12.733333,0.944597,0.025281,-0.015903,-0.326872,0.034046,-0.034459,0.080162,0.036131,-0.073007,0.058771,0.033026,-0.024647,0.047961,0.032970,-0.005463,0.133756,,,,,,
1529,12.741667,0.943707,0.024793,-0.016339,-0.329448,0.034101,-0.035876,0.080039,0.036135,-0.074302,0.058438,0.033048,-0.025877,0.047898,0.033114,-0.007170,0.133797,,,,,,
1530,12.750000,0.943091,0.024051,-0.016952,-0.331232,0.034129,-0.037401,0.079837,0.036089,-0.075742,0.058092,0.033033,-0.027274,0.047743,0.033266,-0.008894,0.133707,,,,,,
1531,12.758333,0.942678,0.023205,-0.017798,-0.332419,0.034119,-0.039026,0.079555,0.035994,-0.077312,0.057718,0.032965,-0.028811,0.047492,0.033406,-0.010649,0.133501,,,,,,
1532,12.766667,0.942343,0.022069,-0.018824,-0.333388,0.034060,-0.040725,0.079192,0.035822,-0.078965,0.057280,0.032837,-0.030450,0.047158,0.033539,-0.012450,0.133198,,,,,,
1533,12.775000,0.941915,0.020696,-0.019960,-0.334619,0.033956,-0.042469,0.078748,0.035582,-0.080658,0.056743,0.032655,-0.032109,0.046748,0.033657,-0.014328,0.132826,,,,,,
1534,12.783333,0.941360,0.019215,-0.021332,-0.336180,0.033800,-0.044247,0.078217,0.035274,-0.082368,0.056090,0.032403,-0.033783,0.046257,0.033753,-0.016278,0.132389,,,,,,
1535,12.791667,0.940723,0.017499,-0.022709,-0.337963,0.033616,-0.046050,0.077604,0.034916,-0.084094,0.055340,0.032121,-0.035463,0.045690,0.033843,-0.018280,0.131880,,,,,,
1536,12.800000,0.940048,0.015622,-0.024017,-0.339838,0.033411,-0.047870,0.076928,0.034524,-0.085834,0.054518,0.031823,-0.037154,0.045060,0.033921,-0.020312,0.131310,,,,,,
1537,12.808333,0.939316,0.013725,-0.025383,-0.341838,0.033197,-0.049695,0.076197,0.034117,-0.087571,0.053628,0.031511,-0.038845,0.044383,0.033995,-0.022365,0.130687,,,,,,
1538,12.816667,0.938530,0.011797,-0.026749,-0.343958,0.032994,-0.051506,0.075434,0.033717,-0.089288,0.052697,0.031209,-0.040514,0.043671,0.034084,-0.024421,0.130042,,,,,,
1539,12.825000,0.937728,0.009817,-0.027942,-0.346106,0.032813,-0.053284,0.074655,0.033336,-0.090965,0.051751,0.030942,-0.042148,0.042947,0.034185,-0.026452,0.129377,,,,,,
1540,12.833333,0.936943,0.007990,-0.029110,-0.348175,0.032647,-0.055016,0.073869,0.032985,-0.092605,0.050797,0.030695,-0.043741,0.042223,0.034286,-0.028428,0.128697,,,,,,
1541,12.841667,0.936263,0.006391,-0.030404,-0.349923,0.032476,-0.056700,0.073084,0.032647,-0.094205,0.049874,0.030435,-0.045308,0.041480,0.034372,-0.030324,0.128000,,,,,,
1542,12.850000,0.935710,0.005048,-0.031767,-0.351300,0.032304,-0.058331,0.072330,0.032331,-0.095772,0.049013,0.030168,-0.046842,0.040762,0.034439,-0.032125,0.127310,,,,,,
1543,12.858333,0.935322,0.003764,-0.032851,-0.352249,0.032130,-0.059925,0.071618,0.032022,-0.097318,0.048223,0.029920,-0.048378,0.040077,0.034473,-0.033836,0.126640,,,,,,
1544,12.866667,0.935056,0.002812,-0.034013,-0.352852,0.031948,-0.061478,0.070961,0.031735,-0.098846,0.047514,0.029660,-0.049888,0.039441,0.034476,-0.035463,0.126007,,,,,,
1545,12.875000,0.934929,0.002027,-0.035247,-0.353075,0.031766,-0.063001,0.070342,0.031462,-0.100357,0.046881,0.029393,-0.051396,0.038826,0.034469,-0.037020,0.125390,,,,,,
1546,12.883333,0.934917,0.001258,-0.036225,-0.353011,0.031587,-0.064492,0.069766,0.031197,-0.101855,0.046308,0.029147,-0.052892,0.038260,0.034439,-0.038506,0.124796,,,,,,
1547,12.891667,0.934963,0.000771,-0.037294,-0.352777,0.031420,-0.065958,0.069218,0.030971,-0.103335,0.045783,0.028907,-0.054373,0.037708,0.034405,-0.039949,0.124224,,,,,,
1548,12.900000,0.934986,0.000157,-0.038140,-0.352629,0.031266,-0.067386,0.068705,0.030748,-0.104774,0.045283,0.028694,-0.055815,0.037192,0.034376,-0.041363,0.123694,,,,,,
1549,12.908333,0.934910,-0.000459,-0.038776,-0.352759,0.031123,-0.068765,0.068230,0.030541,-0.106150,0.044799,0.028508,-0.057191,0.036727,0.034342,-0.042760,0.123214,,,,,,
1550,12.916667,0.934724,-0.001003,-0.039315,-0.353193,0.030968,-0.070086,0.067772,0.030326,-0.107452,0.044308,0.028315,-0.058485,0.036281,0.034282,-0.044137,0.122774,,,,,,
1551,12.925000,0.934542,-0.001470,-0.039726,-0.353625,0.030820,-0.071358,0.067325,0.030129,-0.108708,0.043831,0.028140,-0.059724,0.035849,0.034210,-0.045464,0.122344,,,,,,
1552,12.933333,0.934384,-0.001982,-0.040169,-0.353990,0.030678,-0.072588,0.066871,0.029933,-0.109921,0.043351,0.027966,-0.060929,0.035406,0.034151,-0.046742,0.121905,,,,,,
1553,12.941667,0.934274,-0.002454,-0.040643,-0.354224,0.030551,-0.073783,0.066412,0.029756,-0.111106,0.042876,0.027806,-0.062107,0.034954,0.034105,-0.047970,0.121453,,,,,,
1554,12.950000,0.934216,-0.003028,-0.041023,-0.354329,0.030447,-0.074948,0.065952,0.029594,-0.112268,0.042409,0.027675,-0.063268,0.034504,0.034082,-0.049152,0.120989,,,,,,
1555,12.958333,0.934175,-0.003662,-0.041421,-0.354383,0.030364,-0.076074,0.065498,0.029449,-0.113394,0.041955,0.027565,-0.064392,0.034053,0.034087,-0.050290,0.120531,,,,,,
1556,12.966667,0.934107,-0.004447,-0.041822,-0.354506,0.030306,-0.077141,0.065047,0.029313,-0.114458,0.041492,0.027479,-0.065456,0.033611,0.034130,-0.051374,0.120080,,,,,,
1557,12.975000,0.934009,-0.004955,-0.042454,-0.354683,0.030268,-0.078139,0.064610,0.029219,-0.115448,0.041055,0.027396,-0.066440,0.033175,0.034190,-0.052406,0.119643,,,,,,
1558,12.983333,0.933905,-0.005671,-0.042844,-0.354900,0.030254,-0.079053,0.064175,0.029132,-0.116357,0.040599,0.027354,-0.067343,0.032756,0.034270,-0.053349,0.119212,,,,,,
1559,12.991667,0.933848,-0.006136,-0.043426,-0.354971,0.030278,-0.079875,0.063748,0.029105,-0.117178,0.040172,0.027338,-0.068164,0.032336,0.034382,-0.054188,0.118777,,,,,,
1560,13.000000,0.933787,-0.006587,-0.044047,-0.355047,0.030347,-0.080600,0.063329,0.029120,-0.117902,0.039748,0.027364,-0.068887,0.031920,0.034542,-0.054929,0.118355,,,,,,
1561,13.008333,0.933725,-0.006808,-0.044854,-0.355104,0.030451,-0.081215,0.062916,0.029190,-0.118518,0.039332,0.027412,-0.069503,0.031516,0.034732,-0.055556,0.117936,,,,,,
1562,13.016667,0.933664,-0.007125,-0.045493,-0.355178,0.030598,-0.081727,0.062522,0.029295,-0.119031,0.038934,0.027513,-0.070010,0.031126,0.034960,-0.056083,0.117536,,,,,,
1563,13.025000,0.933646,-0.007228,-0.046057,-0.355150,0.030796,-0.082142,0.062160,0.029473,-0.119448,0.038574,0.027671,-0.070433,0.030764,0.035214,-0.056500,0.117165,,,,,,
